,title,url,org,top_topic,flesch,gunning_fog
1593,Rand Paul: Cruz over Trump,http://www.cnn.com/2016/01/21/politics/rand-paul-ted-cruz-donald-trump-worse/index.html,cnn,Foreign Policy/National Security,7.9,10.4
1598,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,cnn,Immigration,8.7,8.8
1600,"Refusing to sit on lead, Trump gets bitter in Republican debate",http://feeds.reuters.com/~r/reuters/MostRead/~3/EuB4KYiXz6Y/story01.htm,reuters,Immigration,8.7,8.8
1604,Religious Leaders Rush To Trump's Defense After Pope Francis' Comments,http://www.huffingtonpost.com/2016/02/19/jerry-falwell-franklin-graham-donald-trump-pope_n_9271824.html,huffpo,Immigration,8.4,8.4
1605,RELIGIOUS 'WALL'-FARE Pope: 'Building walls... not Christian'  Trump: Pope's comments 'disgraceful',http://www.foxnews.com/politics/2016/02/18/pope-questions-trumps-christian-faith-gop-candidate-blasts-disgraceful-comment.html,fox,Immigration,10.3,10.4
1606,"Rep. Brady says he'll back the GOP nominee, even if it's Trump",http://www.politico.com/story/2016/01/kevin-brady-donald-trump-217593,politico,Campaign Finance,8.3,10.8
1609,"Republican Candidates, Minus Donald Trump and Ted Cruz, Play Nice at Poverty Forum",http://www.nytimes.com/2016/01/10/us/politics/republican-candidates-minus-donald-trump-and-ted-cruz-play-nice-at-poverty-forum.html,nyt,Campaign Finance,8.4,8.4
1614,Republican debate comes as Donald Trump confronts his highest-profile attacks yet,http://www.latimes.com/la-na-gop-debate-20160114-story.html,latimes,Immigration,11.9,10.8
1615,"Republican debate: GOP takes the stage as Trump, Cruz jockey for first in Iowa",http://www.cnn.com/2016/01/14/politics/republican-debate-2016-highlights/index.html,cnn,Immigration,11.1,11.2
1617,"Republican debate takeaways: Even with Trump absent, immigration battles take center stage",http://www.latimes.com/la-na-gop-debate-takeaways-20160128-htmlstory.html,latimes,Foreign Policy/National Security,8.4,8.4
1619,"REPUBLICAN DEBATE  Trump sparks nasty exchanges with Bush, Cruz",http://www.foxnews.com/politics/2016/02/13/fireworks-erupt-between-trump-and-bush-rubio-and-cruz-at-gop-debate.html,fox,Foreign Policy/National Security,8.0,8.0
1620,REPUBLICAN DEBATE  Trump unleashes attacks on Bush over Iraq War,http://www.foxnews.com/politics/2016/02/13/gop-debate-trump-bush-clash-on-isis-iraq-911.html,fox,Foreign Policy/National Security,7.6,7.6
1625,Republican Establishment Tweets on Christie’s Trump Endorsement,http://blogs.wsj.com/washwire/2016/02/26/republican-establishment-tweets-on-christies-trump-endorsement/,wsj,Foreign Policy/National Security,8.0,8.0
1626,Republican group likens Clinton to Trump in advertisement,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-13-US--DEM%202016-Clinton-Ad%20Attack/id-d3a3cdf93ca24f4fab8de8518dbe8400,ap,Campaign Finance,11.5,10.4
1627,Republican lawmakers worry about running on Trump's coattails,http://feeds.reuters.com/~r/reuters/MostRead/~3/cLRRpxSuel8/story01.htm,reuters,Immigration,9.9,10.0
1632,Republican Party's disruption laid bare in Trump's Nevada victory,http://www.latimes.com/la-na-trump-nevada-upheaval-20160224-story.html,latimes,Campaign Finance,8.3,9.6
1635,Republican Rubio chips away at Trump with Super Tuesday looming,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/_31sBo5hE_w/story01.htm,reuters,Foreign Policy/National Security,11.1,10.0
1640,Republicans point fingers: Who let Trump get this far?,http://www.politico.com/story/2016/01/republicans-point-fingers-who-let-trump-get-this-far-218260,politico,Campaign Finance,10.7,12.0
1641,"Republicans push again for an Obamacare alternative, with Donald Trump a looming worry",http://www.latimes.com/la-na-congress-obamacare-repeal-20160106-story.html,latimes,Health Care,12.7,11.6
1645,"Revenge of the populists: Sanders, Trump ride wave",http://www.mcclatchydc.com/news/politics-government/election/article60354431.html,mcclatchy,Financial Regulation,9.5,8.4
1647,Rival Group Puts High Price on Trump Immigration Plan,http://blogs.wsj.com/washwire/2016/01/11/rival-group-puts-high-price-on-trump-immigration-plan/,wsj,Immigration,7.6,7.6
1648,Rivals Look to New Hampshire for a Shot at Breaking Donald Trump’s Stride,http://www.nytimes.com/2016/02/03/us/politics/rivals-look-to-new-hampshire-for-a-shot-at-breaking-donald-trumps-stride.html,nyt,Campaign Finance,7.2,7.2
1663,Romney: Trump's tax returns may contain 'bombshell',http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/romney-trump-taxes-219746,politico,Campaign Finance,9.9,12.4
1665,Ron Paul: Trump most likely nominee 'at this point',http://www.politico.com/story/2016/01/ron-paul-donald-trump-218046,politico,Abortion,5.6,9.2
1670,RPT-INSIGHT-Trump's outrage finds ready audience in struggling South,http://feeds.reuters.com/~r/news/usmarkets/~3/WkwKvqKGW94/story01.htm,reuters,Abortion,11.9,12.0
1672,RPT-UPDATE 1-Pope's comments on Trump not a personal attack -papal spokesman,http://reuters.us.feedsportal.com/c/35217/f/654235/s/4db5fd47/sc/7/l/0L0Sreuters0N0Carticle0Cusa0Eelection0Etrump0Epope0EidUSL8N15Y3UQ0DfeedType0FRSS0GfeedName0FindustrialsSector/story01.htm,reuters,Immigration,11.9,9.6
1673,Rubio accuses Cruz of lying; Cruz turns on Trump,http://www.mcclatchydc.com/news/politics-government/election/article60988512.html,mcclatchy,Abortion,9.1,9.2
1676,"Rubio attacks Trump, but he'll have to win something to get the best of him",http://www.latimes.com/la-na-rubio-no-wins-2-20160227-story.html,latimes,Foreign Policy/National Security,10.3,10.4
1677,"Rubio Avoids Attacking Trump, Hits Cruz Instead",http://www.huffingtonpost.com/2016/02/03/rubio-avoids-attacking-trump-hits-cruz-instead_n_9154342.html,huffpo,Foreign Policy/National Security,10.7,9.6
1678,"Rubio Backers: He’s Harry Potter, Trump is Voldemort, and Bush is a Horcrux",http://blogs.wsj.com/washwire/2016/02/21/rubio-backers-hes-harry-potter-trump-is-voldemort-and-bush-is-a-horcrux/,wsj,Campaign Finance,8.4,7.2
1681,Rubio continuing vicious Trump attacks,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-26-US--GOP%202016/id-6b774ece29824ed5aa54f4b0040e5d9d,ap,Campaign Finance,11.9,10.8
1686,"Rubio, Cruz release tax summaries in challenge to Trump",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-28-US--GOP%202016-Taxes/id-70d1b2419b8f443182d327c064194316,ap,Abortion,11.9,12.0
1687,"Rubio, Cruz rip Trump 'con job' as Super Tuesday looms",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/N1DPJ2B7xvo/rubio-cruz-rip-trump-con-job-as-super-tuesday-looms.html,fox,Immigration,10.7,10.8
1688,"Rubio, Cruz tag-team Trump at fiery GOP debate",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/kZAph2uw5AA/rubio-cruz-tag-team-trump-at-fiery-gop-debate.html,fox,Immigration,8.7,8.8
1689,"Rubio, Cruz throw it all at Trump",http://www.politico.com/story/2016/02/republican-debate-2016-opposition-research-donald-trump-219833,politico,Immigration,7.2,9.6
1694,"Rubio has most cash among rivals to GOP leaders Trump, Cruz",http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-01-US--Campaign%202016-Money/id-5f263aaea3ba4f1a8f4dd721e23239e0,ap,Campaign Finance,8.0,8.0
1695,"Rubio is up, Cruz wobbling, Trump OK as candidates make final Iowa pitches",http://www.mcclatchydc.com/news/politics-government/election/article57371518.html,mcclatchy,Immigration,7.6,7.6
1706,"Rubio Says Trump ""Should Sue Whoever Did That To His Face""",http://www.buzzfeed.com/tasneemnashrulla/rubio-says-trump-should-sue-whoever-did-that-to-his-face,buzzfeed,Foreign Policy/National Security,1.3,4.8
1711,Rubio sides with Trump in spat with the Pope,http://www.cnn.com/2016/02/18/politics/marco-rubio-donald-trump-pope-comments/index.html,cnn,Immigration,10.7,10.8
1712,"Rubio stumbles, then stabilizes. Trump stays out front at GOP debate in New Hampshire",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/yhQ6p-pKfks/rubio-stumbles-then-stabilizes-trump-stays-out-front-at-gop-debate-in-new-hampshire.html,fox,Abortion,9.1,9.2
1714,Rubio super PAC launches fresh attacks on Trump,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/marco-rubio-attacks-donald-trump-219844,politico,Campaign Finance,7.6,10.0
1718,Rubio to Trump: 'I guess there's a statute of limitation on lies',http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/statute-limitations-lies-marco-rubio-donald-trump-2016-elections-219821,politico,Immigration,5.2,8.8
1721,Rubio vows 'you'll be hearing' from dissatisfied Trump University students,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/2wgP1qHj3Z0/rubio-vows-youll-be-hearing-from-dissatisfied-trump-university-students.html,fox,Foreign Policy/National Security,7.6,7.6
1730,Sanders and Trump: Strange Bedfellows Singing From the Same Hymnal,http://www.huffingtonpost.com/david-paul/sanders-and-trump-strange_b_9220608.html,huffpo,Campaign Finance,13.4,12.4
1747,Sarah Palin Endorses Donald Trump,http://www.npr.org/2016/01/19/463633573/sarah-palin-endorses-donald-trump,npr,Abortion,8.3,9.6
1766,"SC Gov. Nikki Haley: Trump, rioters need to stay civil",http://www.mcclatchydc.com/news/nation-world/national/article56920343.html,mcclatchy,Immigration,8.3,9.6
1774,SEIU chief says Trump can win,http://www.politico.com/story/2016/01/trump-seiu-mary-kay-henry-217445,politico,Campaign Finance,10.3,12.8
1775,Senate Dems demand vote on Trump's Muslim ban,http://www.politico.com/story/2016/01/trump-muslim-ban-democrats-congress-218017,politico,Immigration,11.1,12.4
1778,"Senator Rubio & Senator Cruz: Strategy of Mocking and Vilifying Mr. Trump, Is It Worth Falling from Grace? What Is Won? More Relevant -- What Is Lost?",http://www.huffingtonpost.com/noel-irwin-hentschel/senator-rubio-senator-cru_b_9351798.html,huffpo,Foreign Policy/National Security,9.9,8.8
1779,Sen. Jeff Sessions endorses Donald Trump,http://www.cnn.com/2016/02/28/politics/donald-trump-jeff-sessions-endorsement/index.html,cnn,Immigration,8.8,7.6
1783,Sen. Sasse heading to Iowa to campaign against Trump,http://www.politico.com/story/2016/01/ben-sasse-no-trump-iowa-218245,politico,Abortion,9.5,12.0
1787,Should Trump be banned from Britain? That's what Parliament's debating right now,http://www.latimes.com/la-fg-parliament-trump-britain-20160118-story.html,latimes,Immigration,11.5,10.4
1790,Skywriters over Rose Parade plead: 'Anybody but Trump',http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/Xmxl9MGu2PM/story01.htm,reuters,Immigration,11.1,10.0
1791,Skywriters target Trump in aerial Rose Parade protest,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/Euz4eW3uOq8/story01.htm,reuters,Immigration,11.1,10.0
1793,Softball Fest With Trump Didn't Win The One Thing MSNBC Wanted,http://www.huffingtonpost.com/2016/02/18/msnbc-trump-town-hall-ratings_n_9267582.html,huffpo,Foreign Policy/National Security,8.7,8.8
1794,Some see strategy in Trump's comments on race,http://www.cnn.com/2016/02/29/politics/donald-trump-kkk-super-tuesday/index.html,cnn,Campaign Finance,10.7,10.8
1795,Soros: Trump and Cruz are 'doing the work of ISIS',http://www.politico.com/story/2016/01/donald-trump-ted-cruz-isil-218075,politico,Foreign Policy/National Security,9.5,12.0
1797,South Carolina Battleground: Trump Must Gut Cruz On Defense,http://www.huffingtonpost.com/peter-navarro-and-greg-autry/the-south-carolina-battleground_b_9225896.html,huffpo,Foreign Policy/National Security,11.1,11.2
1801,South Carolina’s Lieutenant Governor Backs Trump,http://blogs.wsj.com/washwire/2016/01/27/south-carolinas-lieutenant-governor-backs-trump/,wsj,Immigration,7.2,7.2
1802,South Carolina's lieutenant governor to endorse Trump,http://www.cnn.com/2016/01/27/politics/donald-trump-endorsement-south-carolina-henry-mcmaster/index.html,cnn,Immigration,10.3,9.2
1803,"South Carolina tag team smackdown: Cruz, Trump, Rubio",http://www.mcclatchydc.com/news/politics-government/election/article60939442.html,mcclatchy,Immigration,8.0,8.0
1810,Steve King: Trump's use of 9/11 to defend New York was 'below the belt',http://www.politico.com/story/2016/01/trump-ted-cruz-new-york-steve-king-217839,politico,Campaign Finance,6.4,10.0
1813,Stripping Conservative Magazine Of Debate Is Latest Sign Of GOP's Trump Nerves,http://www.npr.org/2016/01/22/463984412/stripping-conservative-magazine-of-debate-is-latest-sign-of-gops-trump-nerves,npr,Immigration,10.7,9.6
1815,Students use 'Trump' as anti-Latino taunt during basketball game,http://www.cnn.com/2016/03/01/us/midwest-trump-school-chants/index.html,cnn,Immigration,8.4,8.4
1818,Super PAC takes aim at Trump's credentials,http://www.cnn.com/2016/01/28/politics/donald-trump-republicans-establishment/index.html,cnn,Abortion,8.3,9.6
1823,Surely Religious Voters Aren't Falling for Trump's Routine?,http://www.huffingtonpost.com/tim-suttle/surely-religious-voters-a-are-not-falling-for-trump-routine_b_9112940.html,huffpo,Immigration,9.5,8.4
1825,"Taking Note: Before There Was Trump, There Was Gingrich",http://takingnote.blogs.nytimes.com/2016/02/26/before-there-was-trump-there-was-gingrich/,nyt,Health Care,5.2,6.4
1827,Taking Note: Donald Trump’s Childish Debate Boycott,http://takingnote.blogs.nytimes.com/2016/01/28/donald-trumps-childish-debate-boycott/,nyt,Foreign Policy/National Security,6.4,7.6
1828,Taking Note: Facts & Figures: South Carolina Trump Supporters on the Civil War,http://takingnote.blogs.nytimes.com/2016/02/16/facts-figures-south-carolina-trump-supporters-on-the-civil-war/,nyt,Foreign Policy/National Security,7.9,9.2
1830,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,nyt,Immigration,8.7,10.0
1837,Ted Cruz ad in South Carolina hits Trump's character,http://www.cnn.com/2016/02/11/politics/ted-cruz-donald-trump-2016-attack-ad/index.html,cnn,Immigration,10.7,10.8
1838,Ted Cruz and Allies Work to Halt Donald Trump’s Gains,http://www.nytimes.com/2016/01/27/us/politics/ted-cruz-and-allies-work-to-halt-donald-trumps-gains.html,nyt,Campaign Finance,5.6,6.8
1839,Ted Cruz and Donald Trump Have Deepest Pockets Ahead of ‘Super Tuesday’,http://www.nytimes.com/2016/02/22/us/politics/ted-cruz-and-donald-trump-have-deepest-pockets-ahead-of-super-tuesday.html,nyt,Campaign Finance,8.0,8.0
1842,"Ted Cruz And Donald Trump Oppose Immigration Reform, But Could Be Helping The Cause Anyway",http://www.huffingtonpost.com/2016/02/02/donald-trump-ted-cruz-immigration-reform_n_9144926.html,huffpo,Immigration,13.4,12.4
1847,Ted Cruz Counters Donald Trump With Targeted Approach in Iowa,http://www.nytimes.com/2016/01/31/us/politics/ted-cruz-counters-donald-trump-with-targeted-approach-in-iowa.html,nyt,Campaign Finance,7.6,8.8
1850,Ted Cruz dismisses Trump's 'political noise' over Canadian birth,http://www.cnn.com/2016/01/06/politics/ted-cruz-birthplace-donald-trump/index.html,cnn,Immigration,8.7,8.8
1853,Ted Cruz: Donald Trump can't beat Hillary Clinton,http://www.cnn.com/2016/02/28/politics/ted-cruz-trump-will-lose-to-hillary-clinton/index.html,cnn,Foreign Policy/National Security,10.3,10.4
1866,Ted Cruz Rejects Trump Plan for Mass Immigrant Roundup,http://blogs.wsj.com/washwire/2016/01/10/ted-cruz-rejects-trump-plan-for-mass-immigrant-roundup/,wsj,Immigration,8.0,8.0
1867,Ted Cruz Reserves Venue for One-on-One Debate With Donald Trump,http://blogs.wsj.com/washwire/2016/01/27/ted-cruz-reserves-space-for-one-on-one-debate-with-donald-trump/,wsj,Abortion,6.8,6.8
1870,Ted Cruz says Donald Trump is for 'amnesty',http://www.cnn.com/2016/01/23/politics/ted-cruz-donald-trump-immigration-amnesty/index.html,cnn,Immigration,12.7,10.4
1871,Ted Cruz Says Only He Can Beat Donald Trump,http://blogs.wsj.com/washwire/2016/02/10/ted-cruz-says-only-he-can-beat-donald-trump/,wsj,Health Care,6.8,6.8
1873,Ted Cruz Says Voters Don’t Want Attacks — Then Takes Aim at Donald Trump,http://blogs.wsj.com/washwire/2016/02/04/ted-cruz-says-voters-dont-want-attacks-then-takes-aim-at-donald-trump/,wsj,Immigration,7.2,8.4
1875,Ted Cruz taunts Donald Trump over his slipping lead and Twitter habits,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-twitter-217877,politico,Abortion,7.9,10.4
1877,"Ted Cruz: Trump Will Let Deported Immigrants Back In, I Won't",http://www.buzzfeed.com/andrewkaczynski/ted-cruz-trump-will-let-deported-immigrants-back-in-i-wont,buzzfeed,Immigration,8.0,8.0
1878,"Ted Cruz Warbles Stevie Wonder Song, Then Resumes Attacks on Rubio, Trump",http://blogs.wsj.com/washwire/2016/02/18/ted-cruz-warbles-stevie-wonder-song-then-resumes-attacks-on-rubio-trump/,wsj,Abortion,8.0,8.0
1879,Ted Cruz Warns Donald Trump Would Nominate A Liberal Justice,http://www.huffingtonpost.com/2016/02/15/ted-cruz-donald-trump_n_9237436.html,huffpo,Abortion,10.3,9.2
1880,Terrorists use Trump's 'Muslim ban' speech in recruitment video,http://www.cnn.com/2016/01/02/middleeast/al-shabaab-video-trump/index.html,cnn,Foreign Policy/National Security,9.5,8.4
1884,"The 2016 Race: Before Donald Trump, There Was Jan Brewer",http://www.nytimes.com/2016/02/11/upshot/before-donald-trump-there-was-jan-brewer.html,nyt,Health Care,9.5,8.4
1889,The 2016 Race: How to Understand Donald Trump’s Defeat in Iowa,http://www.nytimes.com/2016/02/02/upshot/how-to-understand-donald-trumps-defeat-in-iowa.html,nyt,Campaign Finance,8.7,8.8
1893,The 2016 Race: The Four Big Questions About Donald Trump’s Chances,http://www.nytimes.com/2016/01/28/upshot/the-four-big-questions-about-donald-trumps-chances.html,nyt,Campaign Finance,7.6,7.6
1894,The 2016 Race: Underestimating Cruz and Trump: A Post-Mortem,http://www.nytimes.com/2016/01/19/upshot/underestimating-cruz-and-trump-a-post-mortem.html,nyt,Campaign Finance,8.4,8.4
1897,The 7th Republican Debate (And Trump's 'Special') In 100 Words (And 3 Videos),http://www.npr.org/sections/thetwo-way/2016/01/28/464794101/the-7th-republican-debate-and-trumps-special-in-100-words-and-3-videos,npr,Immigration,6.4,5.2
1898,The Ad Campaign: Donald Trump Ad Suggests He Has a Rainbow Coalition of Support,http://www.nytimes.com/2016/02/05/us/politics/donald-trump-ad-suggests-he-has-a-rainbow-coalition-of-support.html,nyt,Immigration,7.2,8.4
1899,The Ad Campaign: Donald Trump Blasts Ted Cruz Using the Senator’s Own Words,http://www.nytimes.com/2016/01/23/us/politics/donald-trump-blasts-ted-cruz-using-the-senators-own-words.html,nyt,Immigration,8.0,8.0
1900,The Ad Campaign: Donald Trump Takes Aim at Ted Cruz Again,http://www.nytimes.com/2016/02/11/us/politics/donald-trump-takes-aim-at-ted-cruz-again.html,nyt,Immigration,5.2,6.4
1901,"The Ad Campaign: In First Ad, Donald Trump Plays to Fears on Immigration and ISIS",http://www.nytimes.com/2016/01/05/us/politics/in-first-ad-donald-trump-plays-to-fears-on-immigration-and-isis.html,nyt,Immigration,11.1,11.2
1902,The Ad Campaign: Jeb Bush Takes Aim at Donald Trump in New Hampshire Ad,http://www.nytimes.com/2016/01/15/us/politics/jeb-bush-takes-aim-at-donald-trump-in-new-hampshire-ad.html,nyt,Campaign Finance,6.4,7.6
1905,The Ad Campaign: Ted Cruz Ad Goes After Donald Trump’s Stance on Planned Parenthood,http://www.nytimes.com/2016/02/16/us/politics/ted-cruz-ad-goes-after-donald-trumps-stance-on-planned-parenthood.html,nyt,Abortion,8.0,8.0
1906,The Ad Campaign: Ted Cruz Reminds Iowans That Donald Trump Called Them ‘Stupid’,http://www.nytimes.com/2016/01/26/us/politics/ted-cruz-reminds-iowans-that-donald-trump-called-them-stupid.html,nyt,Abortion,4.8,6.0
1907,The Alliance of Chris Christie and Donald Trump: What Each Side Gets,http://www.nytimes.com/2016/02/27/us/politics/chris-christie-donald-trump-what-both-sides-get.html,nyt,Campaign Finance,6.8,6.8
1912,The Coming Anti-Trump Onslaught,http://www.politico.com/magazine/story/2016/02/anti-donald-trump-ads-opinion-213675,politico,Campaign Finance,9.9,10.0
1913,The Deafening Silence of the GOP Contenders on Trump's Ad,http://www.huffingtonpost.com/michael-b-keegan/the-deafening-silence-of_b_8924170.html,huffpo,Immigration,9.9,11.2
1917,The Donald Trump Cult,http://www.huffingtonpost.com/francis-levy/the-donald-trump-cult_b_9139816.html,huffpo,Foreign Policy/National Security,7.9,9.2
1923,The Full Donald Trump: Excerpts from his Iowa ‘meet the press’ event,http://www.mcclatchydc.com/news/nation-world/national/article56839108.html,mcclatchy,Immigration,11.1,8.8
1933,The Latest: Confident Trump predicting 'tremendous victory',http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-01-US--2016-Election-The%20Latest/id-f062fed8984e4587b2a1a6b61371f4ce,ap,Campaign Finance,7.2,8.4
1935,The Latest: Cruz and Trump go head-to head,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-14-US--GOP%202016-Debate-The%20Latest/id-c44a8eb30829474ba3f0d5ec618655c6,ap,Foreign Policy/National Security,7.2,7.2
1941,"The Latest: Cruz, Trump offer closing arguments to SC",http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-13-US--GOP%202016-Debate-The%20Latest/id-186a6ba0ec33404b81aa779099f9544f,ap,Foreign Policy/National Security,9.1,9.2
1945,The Latest: Early deciders key to Trump's win in Nevada,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-24-US--2016-Election-The%20Latest/id-f1ffe0ad79e74ac49d451fc85d56f0b4,ap,Immigration,9.5,9.6
1946,The Latest: Falwell Jr. says Trump not always boastful,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-30-US--Campaign%202016-The%20Latest/id-7bbf34285a64493785a18a441726540b,ap,Immigration,9.1,9.2
1958,The Latest: Sanders says Trump campaign based on division,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-04-US--Campaign%202016-The%20Latest/id-bbc6978b87eb480cbba366a5692163f0,ap,Abortion,11.1,10.0
1962,The Latest: Trump accepts 'mantle of anger',http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-14-US--GOP%202016-Debate-The%20Latest/id-25dc75c4eb5849fda016b4e1cf34d1ba,ap,Foreign Policy/National Security,7.2,7.2
1963,The Latest: Trump again says US should bar Muslims,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-14-US--GOP%202016-Debate-The%20Latest/id-f09719cb8813450ba0a1676b9cd2c8bd,ap,Foreign Policy/National Security,7.2,7.2
1966,The Latest: Trump campaign concedes Morocco footage in ad,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-04-AP-US-Campaign-2016-The-Latest/id-037392e35ea34f5195c12d6738f7ad4d,ap,Abortion,11.1,10.0
1968,The Latest: Trump campaign says rally raised $6 million,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-28-US--GOP%202016-The%20Latest/id-fa95409d458d4248807c4c9ff571ae4f,ap,Immigration,8.7,8.8
1970,The Latest: Trump collects most delegates in Nevada caucuses,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-24-US--2016-Election-The%20Latest/id-e32f2a25fa3c4de3ab1f3e84f92d12a8,ap,Immigration,9.5,9.6
1974,The Latest: Trump defends use of profanities in rallies,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-13-US--GOP%202016-Debate-The%20Latest/id-d973d5c3e6e34d308d01a64ed029a993,ap,Foreign Policy/National Security,9.1,9.2
1975,The Latest: Trump denies accusations of bankruptcy,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-13-US--GOP%202016-Debate-The%20Latest/id-af97b406d8ea4cef85bf00aeb6f974cb,ap,Foreign Policy/National Security,9.1,9.2
1983,The Latest: Trump: Knock 'the hell out of' tomato-throwers,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-01-US--2016-Election-The%20Latest/id-cb4f1d1329a44fe7bb43266863c0562d,ap,Campaign Finance,7.6,8.8
1984,The Latest: Trump launches Iowa rally with dramatic fly-over,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-30-US--Campaign%202016-The%20Latest/id-64d886a7d6084a99aa3894327713aab6,ap,Immigration,8.7,8.8
1986,The Latest: Trump makes new attack on Fox host Megyn Kelly,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-28-US--Campaign%202016-The%20Latest/id-191522afbfc141f395148be567728cde,ap,Immigration,11.1,10.0
1987,The Latest: Trump: Nobody will 'mess with us' if he wins,http://hosted2.ap.org/apdefault/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-09-US--2016-Election-The%20Latest/id-ab609e1be63943209cda79b147689eb0,ap,Campaign Finance,8.0,8.0
1993,"The Latest: Trump, Rubio clash over George W. Bush legacy",http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-13-US-GOP-2016-Debate-The-Latest/id-aaf5854e7db741fdab8743336dacec26,ap,Foreign Policy/National Security,8.7,8.8
1996,The Latest: Trump says 'I don't care' about Iowa dispute,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-04-US--Campaign%202016-The%20Latest/id-2456fae2716c4f029138d1aa496b7cc0,ap,Foreign Policy/National Security,8.7,8.8
1997,The Latest: Trump says kids will run company if he wins,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-14-US--GOP%202016-Debate-The%20Latest/id-8154154b01c241aa824dd4ff1341236f,ap,Foreign Policy/National Security,7.2,7.2
2003,The Latest: Trump supporters cheer his Nevada caucus win,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-24-US--2016-Election-The%20Latest/id-61d96fc3f1734d44bb7b6823fa70b1db,ap,Immigration,9.5,9.6
2005,The Latest: Trump to take delegate lead in GOP 2016 race,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-09-US--2016-Election-The%20Latest/id-808f19aba0b146ae94e56e1b45120cbf,ap,Campaign Finance,8.0,8.0
2011,The Latest: Trump vows to put 'bad dudes' in Guantanamo Bay,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-24-US--2016-Election-The%20Latest/id-75b84edd62ef4979a60c3a31eb3ef5f0,ap,Immigration,9.5,9.6
2017,"The More Trump Defies His Party, the More His Supporters Cheer",http://www.nytimes.com/2016/02/18/us/politics/the-more-trump-defies-his-party-the-more-his-supporters-cheer.html,nyt,Abortion,7.6,7.6
2020,"The Republican Party Can't Rid Itself Of Trump, Even When He's Not There",http://www.huffingtonpost.com/2016/01/28/trump-fox-news-debate_n_9108040.html,huffpo,Immigration,9.5,9.6
2022,"The Rise Of The Unfit: Trump, Cruz and Rubio",http://www.huffingtonpost.com/richard-north-patterson/the-rise-of-the-unfit-tru_b_9131344.html,huffpo,Foreign Policy/National Security,10.3,9.2
